CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Segment_Name
15105.0,18,7,2298.93,3,4,4,344,🏆 High-Value Champions
15106.0,18,5,1422.52,3,4,3,343,🔄 Loyal Regulars
15107.0,311,6,319.5,1,4,2,142,🛒 Occasional Shoppers
15108.0,142,4,1300.25,2,3,3,233,🛒 Occasional Shoppers
15109.0,246,1,484.95,1,1,2,112,⚠️ At-Risk / Lost
15110.0,24,4,996.1,3,3,3,333,🔄 Loyal Regulars
15111.0,29,3,1567.48,3,3,3,333,🔄 Loyal Regulars
15113.0,10,3,3509.43,4,3,4,434,🏆 High-Value Champions
15114.0,30,10,2760.56,3,4,4,344,🏆 High-Value Champions
15115.0,18,1,340.11,3,1,2,312,🛒 Occasional Shoppers
15116.0,18,4,1352.75,3,3,3,333,🔄 Loyal Regulars
15117.0,15,5,1551.78,4,4,3,443,🏆 High-Value Champions
15118.0,134,1,244.8,2,1,1,211,⚠️ At-Risk / Lost
15119.0,246,1,266.4,1,1,1,111,⚠️ At-Risk / Lost
15120.0,134,1,358.82,2,1,2,212,🛒 Occasional Shoppers
15121.0,50,2,457.72,3,2,2,322,🛒 Occasional Shoppers
15122.0,114,3,1633.78,2,3,3,233,🛒 Occasional Shoppers
15123.0,7,2,2199.31,4,2,4,424,🛒 Occasional Shoppers
15124.0,23,2,184.19,3,2,1,321,🛒 Occasional Shoppers
15125.0,25,15,11528.48,3,4,4,344,🏆 High-Value Champions
15127.0,66,1,406.53,2,1,2,212,🛒 Occasional Shoppers
15128.0,60,4,1471.0,2,3,3,233,🛒 Occasional Shoppers
15129.0,50,11,3447.4,3,4,4,344,🏆 High-Value Champions
15130.0,170,1,330.11,1,1,2,112,⚠️ At-Risk / Lost
15132.0,18,5,977.9300000000001,3,4,3,343,🔄 Loyal Regulars
15133.0,128,3,982.42,2,3,3,233,🛒 Occasional Shoppers
15134.0,15,8,1387.99,4,4,3,443,🏆 High-Value Champions
15135.0,239,1,139.05,1,1,1,111,⚠️ At-Risk / Lost
15136.0,3,4,1286.7,4,3,3,433,🔄 Loyal Regulars
15139.0,240,2,178.96,1,2,1,121,⚠️ At-Risk / Lost
15140.0,52,7,2354.25,2,4,4,244,🛒 Occasional Shoppers
15142.0,46,1,498.74,3,1,2,312,🛒 Occasional Shoppers
15143.0,226,1,259.45,1,1,1,111,⚠️ At-Risk / Lost
15144.0,8,17,6580.44,4,4,4,444,🏆 High-Value Champions
15145.0,4,4,1194.73,4,3,3,433,🔄 Loyal Regulars
15146.0,165,2,1327.16,1,2,3,123,🛒 Occasional Shoppers
15147.0,240,1,623.5,1,1,2,112,⚠️ At-Risk / Lost
15148.0,11,1,301.29,4,1,1,411,🛒 Occasional Shoppers
15149.0,134,1,520.8000000000001,2,1,2,212,🛒 Occasional Shoppers
15150.0,17,10,5291.33,4,4,4,444,🏆 High-Value Champions
15152.0,10,13,4745.69,4,4,4,444,🏆 High-Value Champions
15153.0,31,1,329.25,3,1,2,312,🛒 Occasional Shoppers
15154.0,75,1,254.28,2,1,1,211,⚠️ At-Risk / Lost
15156.0,1,3,961.49,4,3,3,433,🔄 Loyal Regulars
15157.0,4,3,1936.07,4,3,4,434,🏆 High-Value Champions
15158.0,45,1,401.40000000000003,3,1,2,312,🛒 Occasional Shoppers
15159.0,2,30,18641.010000000002,4,4,4,444,🏆 High-Value Champions
15160.0,357,1,158.16,1,1,1,111,⚠️ At-Risk / Lost
15163.0,18,2,304.47,3,2,1,321,🛒 Occasional Shoppers
15164.0,69,3,824.58,2,3,3,233,🛒 Occasional Shoppers
15165.0,373,1,487.75,1,1,2,112,⚠️ At-Risk / Lost
15167.0,321,1,158.8,1,1,1,111,⚠️ At-Risk / Lost
15168.0,26,1,106.56,3,1,1,311,🛒 Occasional Shoppers
15171.0,331,1,1289.5,1,1,3,113,🛒 Occasional Shoppers
15172.0,9,5,1624.05,4,4,3,443,🏆 High-Value Champions
15174.0,323,1,135.75,1,1,1,111,⚠️ At-Risk / Lost
15175.0,72,1,224.14,2,1,1,211,⚠️ At-Risk / Lost
15178.0,260,1,40.5,1,1,1,111,⚠️ At-Risk / Lost
15179.0,18,5,2206.95,3,4,4,344,🏆 High-Value Champions
15180.0,367,1,87.5,1,1,1,111,⚠️ At-Risk / Lost
15181.0,66,3,689.4799999999999,2,3,3,233,🛒 Occasional Shoppers
15182.0,154,2,622.85,1,2,2,122,🛒 Occasional Shoppers
15184.0,29,2,402.2,3,2,2,322,🛒 Occasional Shoppers
15185.0,70,1,310.62,2,1,2,212,🛒 Occasional Shoppers
15186.0,14,2,411.41,4,2,2,422,🛒 Occasional Shoppers
15187.0,2,16,4777.18,4,4,4,444,🏆 High-Value Champions
15189.0,1,41,16225.39,4,4,4,444,🏆 High-Value Champions
15192.0,120,3,1044.32,2,3,3,233,🛒 Occasional Shoppers
15193.0,61,1,499.32,2,1,2,212,🛒 Occasional Shoppers
15194.0,3,15,7616.53,4,4,4,444,🏆 High-Value Champions
15195.0,3,1,3861.0,4,1,4,414,🛒 Occasional Shoppers
15197.0,11,3,1079.6100000000001,4,3,3,433,🔄 Loyal Regulars
15198.0,92,2,193.64,2,2,1,221,🛒 Occasional Shoppers
15199.0,59,4,1268.7,2,3,3,233,🛒 Occasional Shoppers
15201.0,87,5,1236.54,2,4,3,243,🛒 Occasional Shoppers
15203.0,26,6,1827.8,3,4,4,344,🏆 High-Value Champions
15204.0,357,1,316.58,1,1,2,112,⚠️ At-Risk / Lost
15205.0,85,2,653.24,2,2,2,222,🛒 Occasional Shoppers
15206.0,10,4,420.29999999999995,4,3,2,432,🛒 Occasional Shoppers
15208.0,1,5,870.12,4,4,3,443,🏆 High-Value Champions
15210.0,225,1,331.18,1,1,2,112,⚠️ At-Risk / Lost
15211.0,60,2,894.4100000000001,2,2,3,223,🛒 Occasional Shoppers
15212.0,241,1,101.8,1,1,1,111,⚠️ At-Risk / Lost
15213.0,319,2,328.35,1,2,2,122,🛒 Occasional Shoppers
15214.0,2,8,1661.44,4,4,4,444,🏆 High-Value Champions
15215.0,47,3,734.94,3,3,3,333,🔄 Loyal Regulars
15216.0,88,1,96.6,2,1,1,211,⚠️ At-Risk / Lost
15218.0,11,11,5756.89,4,4,4,444,🏆 High-Value Champions
15219.0,176,1,305.75,1,1,1,111,⚠️ At-Risk / Lost
15220.0,52,6,1778.96,2,4,4,244,🛒 Occasional Shoppers
15221.0,366,1,403.25,1,1,2,112,⚠️ At-Risk / Lost
15222.0,319,1,585.0,1,1,2,112,⚠️ At-Risk / Lost
15223.0,226,2,755.75,1,2,3,123,🛒 Occasional Shoppers
15224.0,358,2,322.08,1,2,2,122,🛒 Occasional Shoppers
15225.0,234,1,409.40000000000003,1,1,2,112,⚠️ At-Risk / Lost
15226.0,311,1,154.41,1,1,1,111,⚠️ At-Risk / Lost
15227.0,37,5,1219.4,3,4,3,343,🔄 Loyal Regulars
15228.0,66,4,3386.71,2,3,4,234,🛒 Occasional Shoppers
15230.0,239,2,429.6,1,2,2,122,🛒 Occasional Shoppers
15232.0,113,2,612.06,2,2,2,222,🛒 Occasional Shoppers
15234.0,277,1,197.0,1,1,1,111,⚠️ At-Risk / Lost
15235.0,218,12,2247.51,1,4,4,144,🛒 Occasional Shoppers
15236.0,299,1,321.05,1,1,2,112,⚠️ At-Risk / Lost
15237.0,2,4,1412.32,4,3,3,433,🔄 Loyal Regulars
15238.0,29,3,1071.99,3,3,3,333,🔄 Loyal Regulars
15239.0,10,2,780.59,4,2,3,423,🛒 Occasional Shoppers
15240.0,45,5,1706.57,3,4,4,344,🏆 High-Value Champions
15241.0,67,8,1756.44,2,4,4,244,🛒 Occasional Shoppers
15243.0,74,1,316.68,2,1,2,212,🛒 Occasional Shoppers
15244.0,65,2,631.57,2,2,2,222,🛒 Occasional Shoppers
15245.0,134,3,2515.84,2,3,4,234,🛒 Occasional Shoppers
15246.0,238,2,514.15,1,2,2,122,🛒 Occasional Shoppers
15247.0,122,1,356.0,2,1,2,212,🛒 Occasional Shoppers
15249.0,32,13,6688.46,3,4,4,344,🏆 High-Value Champions
15251.0,9,11,10484.99,4,4,4,444,🏆 High-Value Champions
15252.0,36,2,740.78,3,2,3,323,🛒 Occasional Shoppers
15253.0,16,5,918.1999999999999,4,4,3,443,🏆 High-Value Champions
15254.0,127,1,300.36,2,1,1,211,⚠️ At-Risk / Lost
15255.0,67,1,890.85,2,1,3,213,🛒 Occasional Shoppers
15256.0,149,1,98.45,1,1,1,111,⚠️ At-Risk / Lost
15257.0,283,1,317.15,1,1,2,112,⚠️ At-Risk / Lost
15258.0,169,2,623.16,1,2,2,122,🛒 Occasional Shoppers
15260.0,100,7,1810.77,2,4,4,244,🛒 Occasional Shoppers
15261.0,135,1,254.82,2,1,1,211,⚠️ At-Risk / Lost
15262.0,324,1,178.95000000000002,1,1,1,111,⚠️ At-Risk / Lost
15263.0,107,1,156.51,2,1,1,211,⚠️ At-Risk / Lost
15264.0,64,1,393.74,2,1,2,212,🛒 Occasional Shoppers
15265.0,151,2,1506.1200000000001,1,2,3,123,🛒 Occasional Shoppers
15266.0,338,1,119.3,1,1,1,111,⚠️ At-Risk / Lost
15267.0,22,5,1717.36,3,4,4,344,🏆 High-Value Champions
15269.0,24,1,408.8,3,1,2,312,🛒 Occasional Shoppers
15270.0,16,7,2379.49,4,4,4,444,🏆 High-Value Champions
15271.0,7,15,2493.34,4,4,4,444,🏆 High-Value Champions
15272.0,57,2,721.94,2,2,3,223,🛒 Occasional Shoppers
15274.0,4,2,716.57,4,2,3,423,🛒 Occasional Shoppers
15275.0,38,1,615.14,3,1,2,312,🛒 Occasional Shoppers
15276.0,66,1,128.63,2,1,1,211,⚠️ At-Risk / Lost
15277.0,47,1,255.89999999999998,3,1,1,311,🛒 Occasional Shoppers
15279.0,355,1,290.51,1,1,1,111,⚠️ At-Risk / Lost
15280.0,172,1,113.12,1,1,1,111,⚠️ At-Risk / Lost
15281.0,59,9,2332.15,2,4,4,244,🛒 Occasional Shoppers
15286.0,50,1,240.55,3,1,1,311,🛒 Occasional Shoppers
15287.0,22,2,486.69,3,2,2,322,🛒 Occasional Shoppers
15288.0,43,5,2306.52,3,4,4,344,🏆 High-Value Champions
15289.0,29,3,939.78,3,3,3,333,🔄 Loyal Regulars
15290.0,5,18,7943.22,4,4,4,444,🏆 High-Value Champions
15291.0,26,15,4668.3,3,4,4,344,🏆 High-Value Champions
15292.0,201,1,178.39,1,1,1,111,⚠️ At-Risk / Lost
15296.0,51,6,3672.86,2,4,4,244,🛒 Occasional Shoppers
15297.0,10,3,641.94,4,3,2,432,🛒 Occasional Shoppers
15298.0,2,12,4799.9,4,4,4,444,🏆 High-Value Champions
15299.0,67,7,4507.01,2,4,4,244,🛒 Occasional Shoppers
15300.0,64,1,496.44,2,1,2,212,🛒 Occasional Shoppers
15301.0,51,12,5049.95,2,4,4,244,🛒 Occasional Shoppers
15303.0,290,1,574.02,1,1,2,112,⚠️ At-Risk / Lost
15304.0,61,8,694.4000000000001,2,4,3,243,🛒 Occasional Shoppers
15306.0,64,3,1174.35,2,3,3,233,🛒 Occasional Shoppers
15307.0,96,1,205.3,2,1,1,211,⚠️ At-Risk / Lost
15308.0,274,1,310.47,1,1,2,112,⚠️ At-Risk / Lost
15311.0,1,91,60632.75,4,4,4,444,🏆 High-Value Champions
15312.0,75,4,924.85,2,3,3,233,🛒 Occasional Shoppers
15313.0,110,1,52.0,2,1,1,211,⚠️ At-Risk / Lost
15314.0,199,1,327.97,1,1,2,112,⚠️ At-Risk / Lost
15315.0,64,2,570.5,2,2,2,222,🛒 Occasional Shoppers
15316.0,327,1,165.0,1,1,1,111,⚠️ At-Risk / Lost
15318.0,4,1,312.62,4,1,2,412,🛒 Occasional Shoppers
15319.0,284,1,204.5,1,1,1,111,⚠️ At-Risk / Lost
15320.0,44,1,267.13,3,1,1,311,🛒 Occasional Shoppers
15321.0,71,3,2748.31,2,3,4,234,🛒 Occasional Shoppers
15322.0,86,1,679.68,2,1,3,213,🛒 Occasional Shoppers
15325.0,104,1,161.74,2,1,1,211,⚠️ At-Risk / Lost
15326.0,334,1,311.71,1,1,2,112,⚠️ At-Risk / Lost
15327.0,53,1,208.75,2,1,1,211,⚠️ At-Risk / Lost
15329.0,39,3,1049.7,3,3,3,333,🔄 Loyal Regulars
15330.0,32,2,714.96,3,2,3,323,🛒 Occasional Shoppers
15332.0,366,4,1661.06,1,3,4,134,🛒 Occasional Shoppers
15333.0,208,1,1028.56,1,1,3,113,🛒 Occasional Shoppers
15334.0,157,3,350.82,1,3,2,132,🛒 Occasional Shoppers
15335.0,54,1,170.22,2,1,1,211,⚠️ At-Risk / Lost
15339.0,66,2,574.07,2,2,2,222,🛒 Occasional Shoppers
15341.0,81,1,2020.52,2,1,4,214,🛒 Occasional Shoppers
15342.0,130,1,406.09,2,1,2,212,🛒 Occasional Shoppers
15343.0,87,1,364.5,2,1,2,212,🛒 Occasional Shoppers
15344.0,1,3,563.94,4,3,2,432,🛒 Occasional Shoppers
15345.0,46,1,393.54,3,1,2,312,🛒 Occasional Shoppers
15346.0,333,1,252.42000000000002,1,1,1,111,⚠️ At-Risk / Lost
15347.0,366,1,201.60000000000002,1,1,1,111,⚠️ At-Risk / Lost
15348.0,72,1,158.04,2,1,1,211,⚠️ At-Risk / Lost
15349.0,158,2,463.90999999999997,1,2,2,122,🛒 Occasional Shoppers
15350.0,373,1,115.65,1,1,1,111,⚠️ At-Risk / Lost
15351.0,12,7,1934.66,4,4,4,444,🏆 High-Value Champions
15353.0,255,2,770.12,1,2,3,123,🛒 Occasional Shoppers
15355.0,29,2,277.05,3,2,1,321,🛒 Occasional Shoppers
15356.0,31,10,2718.03,3,4,4,344,🏆 High-Value Champions
15358.0,5,22,8347.2,4,4,4,444,🏆 High-Value Champions
15360.0,40,1,427.93,3,1,2,312,🛒 Occasional Shoppers
15361.0,362,1,418.92,1,1,2,112,⚠️ At-Risk / Lost
15363.0,373,1,326.0,1,1,2,112,⚠️ At-Risk / Lost
15364.0,96,2,913.19,2,2,3,223,🛒 Occasional Shoppers
15365.0,26,7,2314.32,3,4,4,344,🏆 High-Value Champions
15366.0,75,2,602.51,2,2,2,222,🛒 Occasional Shoppers
15367.0,57,4,1877.59,2,3,4,234,🛒 Occasional Shoppers
15368.0,21,1,446.94000000000005,3,1,2,312,🛒 Occasional Shoppers
15370.0,41,7,2386.05,3,4,4,344,🏆 High-Value Champions
15372.0,137,1,2007.3999999999999,2,1,4,214,🛒 Occasional Shoppers
15373.0,8,12,2415.91,4,4,4,444,🏆 High-Value Champions
15374.0,129,1,168.0,2,1,1,211,⚠️ At-Risk / Lost
15376.0,40,3,1221.56,3,3,3,333,🔄 Loyal Regulars
15379.0,169,7,3703.29,1,4,4,144,🛒 Occasional Shoppers
15380.0,9,5,1690.2600000000002,4,4,4,444,🏆 High-Value Champions
15381.0,214,2,596.85,1,2,2,122,🛒 Occasional Shoppers
15382.0,15,6,5955.71,4,4,4,444,🏆 High-Value Champions
15384.0,170,2,642.41,1,2,2,122,🛒 Occasional Shoppers
15385.0,40,1,316.88,3,1,2,312,🛒 Occasional Shoppers
15386.0,186,1,394.14,1,1,2,112,⚠️ At-Risk / Lost
15388.0,270,1,140.54,1,1,1,111,⚠️ At-Risk / Lost
15389.0,172,1,500.0,1,1,2,112,⚠️ At-Risk / Lost
15392.0,5,4,1535.53,4,3,3,433,🔄 Loyal Regulars
15393.0,16,2,231.86,4,2,1,421,🛒 Occasional Shoppers
15394.0,10,4,2183.54,4,3,4,434,🏆 High-Value Champions
15395.0,326,1,107.45,1,1,1,111,⚠️ At-Risk / Lost
15396.0,113,1,288.18,2,1,1,211,⚠️ At-Risk / Lost
15397.0,290,1,94.0,1,1,1,111,⚠️ At-Risk / Lost
15398.0,16,2,1345.53,4,2,3,423,🛒 Occasional Shoppers
15399.0,1,3,815.77,4,3,3,433,🔄 Loyal Regulars
15400.0,92,5,716.2,2,4,3,243,🛒 Occasional Shoppers
15402.0,149,2,626.77,1,2,2,122,🛒 Occasional Shoppers
15405.0,189,1,349.1,1,1,2,112,⚠️ At-Risk / Lost
15406.0,31,2,510.71000000000004,3,2,2,322,🛒 Occasional Shoppers
15407.0,34,4,1046.74,3,3,3,333,🔄 Loyal Regulars
15408.0,264,1,267.18,1,1,1,111,⚠️ At-Risk / Lost
15410.0,84,8,3450.84,2,4,4,244,🛒 Occasional Shoppers
15411.0,26,4,1348.93,3,3,3,333,🔄 Loyal Regulars
15412.0,171,1,190.53,1,1,1,111,⚠️ At-Risk / Lost
15414.0,10,3,774.9000000000001,4,3,3,433,🔄 Loyal Regulars
15415.0,313,1,559.61,1,1,2,112,⚠️ At-Risk / Lost
15416.0,65,4,3984.32,2,3,4,234,🛒 Occasional Shoppers
15417.0,85,1,508.8,2,1,2,212,🛒 Occasional Shoppers
15419.0,25,1,135.86,3,1,1,311,🛒 Occasional Shoppers
15421.0,59,4,950.36,2,3,3,233,🛒 Occasional Shoppers
15422.0,323,2,97.7,1,2,1,121,⚠️ At-Risk / Lost
15423.0,38,1,43.5,3,1,1,311,🛒 Occasional Shoppers
15424.0,254,2,383.34,1,2,2,122,🛒 Occasional Shoppers
15426.0,19,5,1404.07,3,4,3,343,🔄 Loyal Regulars
15427.0,33,3,1430.54,3,3,3,333,🔄 Loyal Regulars
15428.0,15,1,93.78,4,1,1,411,🛒 Occasional Shoppers
15429.0,27,2,397.35,3,2,2,322,🛒 Occasional Shoppers
15432.0,23,1,171.19,3,1,1,311,🛒 Occasional Shoppers
15433.0,214,2,533.3,1,2,2,122,🛒 Occasional Shoppers
15434.0,8,5,1041.48,4,4,3,443,🏆 High-Value Champions
15435.0,22,1,149.29,3,1,1,311,🛒 Occasional Shoppers
15436.0,12,3,1067.75,4,3,3,433,🔄 Loyal Regulars
15437.0,262,1,200.16,1,1,1,111,⚠️ At-Risk / Lost
15438.0,131,1,156.57999999999998,2,1,1,211,⚠️ At-Risk / Lost
15440.0,55,3,383.68,2,3,2,232,🛒 Occasional Shoppers
15442.0,249,1,594.0,1,1,2,112,⚠️ At-Risk / Lost
15443.0,2,7,3213.59,4,4,4,444,🏆 High-Value Champions
15444.0,9,2,1411.21,4,2,3,423,🛒 Occasional Shoppers
15445.0,264,1,113.5,1,1,1,111,⚠️ At-Risk / Lost
15447.0,331,1,155.17,1,1,1,111,⚠️ At-Risk / Lost
15448.0,313,1,494.64,1,1,2,112,⚠️ At-Risk / Lost
15449.0,26,3,974.52,3,3,3,333,🔄 Loyal Regulars
15450.0,30,1,429.84,3,1,2,312,🛒 Occasional Shoppers
15452.0,30,3,528.48,3,3,2,332,🛒 Occasional Shoppers
15453.0,2,7,1371.77,4,4,3,443,🏆 High-Value Champions
15454.0,362,1,179.1,1,1,1,111,⚠️ At-Risk / Lost
15456.0,283,3,434.59000000000003,1,3,2,132,🛒 Occasional Shoppers
15457.0,262,1,237.07,1,1,1,111,⚠️ At-Risk / Lost
15458.0,25,1,161.64,3,1,1,311,🛒 Occasional Shoppers
15460.0,354,1,214.26,1,1,1,111,⚠️ At-Risk / Lost
15462.0,94,3,234.6,2,3,1,231,🛒 Occasional Shoppers
15463.0,29,1,126.14,3,1,1,311,🛒 Occasional Shoppers
15464.0,338,1,1044.65,1,1,3,113,🛒 Occasional Shoppers
15465.0,20,18,7354.62,3,4,4,344,🏆 High-Value Champions
15466.0,85,1,334.53,2,1,2,212,🛒 Occasional Shoppers
15467.0,9,3,524.88,4,3,2,432,🛒 Occasional Shoppers
15468.0,51,2,467.51,2,2,2,222,🛒 Occasional Shoppers
15469.0,50,2,538.55,3,2,2,322,🛒 Occasional Shoppers
15471.0,2,1,454.48,4,1,2,412,🛒 Occasional Shoppers
15472.0,113,1,371.56,2,1,2,212,🛒 Occasional Shoppers
15473.0,14,7,1771.2,4,4,4,444,🏆 High-Value Champions
15475.0,77,1,454.10999999999996,2,1,2,212,🛒 Occasional Shoppers
15478.0,40,2,1399.92,3,2,3,323,🛒 Occasional Shoppers
15480.0,116,1,905.5,2,1,3,213,🛒 Occasional Shoppers
15482.0,16,12,10879.76,4,4,4,444,🏆 High-Value Champions
15483.0,161,4,225.26,1,3,1,131,🛒 Occasional Shoppers
15484.0,1,4,3590.41,4,3,4,434,🏆 High-Value Champions
15485.0,30,3,2564.5,3,3,4,334,🔄 Loyal Regulars
15488.0,93,1,91.32000000000001,2,1,1,211,⚠️ At-Risk / Lost
15489.0,23,3,1134.28,3,3,3,333,🔄 Loyal Regulars
15491.0,95,6,3100.09,2,4,4,244,🛒 Occasional Shoppers
15492.0,28,2,659.4599999999999,3,2,2,322,🛒 Occasional Shoppers
15493.0,33,5,1953.41,3,4,4,344,🏆 High-Value Champions
15494.0,21,2,1280.58,3,2,3,323,🛒 Occasional Shoppers
15497.0,18,2,1262.2,3,2,3,323,🛒 Occasional Shoppers
15498.0,3,27,13316.4,4,4,4,444,🏆 High-Value Champions
15500.0,8,4,1131.56,4,3,3,433,🔄 Loyal Regulars
15502.0,16,12,10384.93,4,4,4,444,🏆 High-Value Champions
15503.0,363,1,141.04,1,1,1,111,⚠️ At-Risk / Lost
15504.0,81,1,52.83,2,1,1,211,⚠️ At-Risk / Lost
15505.0,53,5,3610.96,2,4,4,244,🛒 Occasional Shoppers
15506.0,23,3,972.08,3,3,3,333,🔄 Loyal Regulars
15507.0,172,1,475.86,1,1,2,112,⚠️ At-Risk / Lost
15508.0,189,6,1000.27,1,4,3,143,🛒 Occasional Shoppers
15510.0,331,1,250.0,1,1,1,111,⚠️ At-Risk / Lost
15511.0,12,5,900.53,4,4,3,443,🏆 High-Value Champions
15512.0,156,2,121.0,1,2,1,121,⚠️ At-Risk / Lost
15513.0,33,19,14758.220000000001,3,4,4,344,🏆 High-Value Champions
15514.0,12,11,4023.7200000000003,4,4,4,444,🏆 High-Value Champions
15516.0,45,3,62.43,3,3,1,331,🛒 Occasional Shoppers
15517.0,233,1,267.03,1,1,1,111,⚠️ At-Risk / Lost
15518.0,64,8,1921.55,2,4,4,244,🛒 Occasional Shoppers
15520.0,2,1,343.5,4,1,2,412,🛒 Occasional Shoppers
15521.0,40,8,3000.2,3,4,4,344,🏆 High-Value Champions
15522.0,33,2,397.99,3,2,2,322,🛒 Occasional Shoppers
15523.0,84,1,412.01000000000005,2,1,2,212,🛒 Occasional Shoppers
15524.0,25,1,440.0,3,1,2,312,🛒 Occasional Shoppers
15525.0,2,3,734.37,4,3,3,433,🔄 Loyal Regulars
15526.0,33,2,148.44,3,2,1,321,🛒 Occasional Shoppers
15527.0,19,8,2428.53,3,4,4,344,🏆 High-Value Champions
15528.0,254,1,229.33,1,1,1,111,⚠️ At-Risk / Lost
15529.0,23,11,3962.6,3,4,4,344,🏆 High-Value Champions
15530.0,22,4,1497.31,3,3,3,333,🔄 Loyal Regulars
15531.0,8,2,1972.39,4,2,4,424,🛒 Occasional Shoppers
15532.0,25,4,1564.73,3,3,3,333,🔄 Loyal Regulars
15533.0,19,3,807.57,3,3,3,333,🔄 Loyal Regulars
15535.0,173,4,502.9,1,3,2,132,🛒 Occasional Shoppers
15537.0,163,1,110.92,1,1,1,111,⚠️ At-Risk / Lost
15539.0,7,1,538.46,4,1,2,412,🛒 Occasional Shoppers
15540.0,11,1,213.3,4,1,1,411,🛒 Occasional Shoppers
15541.0,114,1,85.13000000000001,2,1,1,211,⚠️ At-Risk / Lost
15543.0,288,1,127.86,1,1,1,111,⚠️ At-Risk / Lost
15544.0,9,9,3546.71,4,4,4,444,🏆 High-Value Champions
15545.0,54,2,288.96999999999997,2,2,1,221,🛒 Occasional Shoppers
15547.0,7,14,4910.6,4,4,4,444,🏆 High-Value Champions
15549.0,77,3,1681.46,2,3,4,234,🛒 Occasional Shoppers
15550.0,4,4,575.63,4,3,2,432,🛒 Occasional Shoppers
15551.0,37,1,436.06,3,1,2,312,🛒 Occasional Shoppers
15552.0,217,1,90.12,1,1,1,111,⚠️ At-Risk / Lost
15553.0,60,1,428.93,2,1,2,212,🛒 Occasional Shoppers
15554.0,278,1,217.2,1,1,1,111,⚠️ At-Risk / Lost
15555.0,12,16,4794.86,4,4,4,444,🏆 High-Value Champions
15556.0,24,1,279.77,3,1,1,311,🛒 Occasional Shoppers
15557.0,29,1,468.91,3,1,2,312,🛒 Occasional Shoppers
15561.0,12,4,800.59,4,3,3,433,🔄 Loyal Regulars
15562.0,352,1,134.55,1,1,1,111,⚠️ At-Risk / Lost
15563.0,22,4,1400.44,3,3,3,333,🔄 Loyal Regulars
15565.0,50,2,173.16,3,2,1,321,🛒 Occasional Shoppers
15567.0,19,1,186.01,3,1,1,311,🛒 Occasional Shoppers
15568.0,3,3,758.29,4,3,3,433,🔄 Loyal Regulars
15569.0,104,5,1375.71,2,4,3,243,🛒 Occasional Shoppers
15570.0,7,12,4148.82,4,4,4,444,🏆 High-Value Champions
15571.0,12,4,650.4300000000001,4,3,2,432,🛒 Occasional Shoppers
15572.0,5,7,2533.42,4,4,4,444,🏆 High-Value Champions
15573.0,32,2,591.1899999999999,3,2,2,322,🛒 Occasional Shoppers
15574.0,178,4,675.64,1,3,3,133,🛒 Occasional Shoppers
15576.0,38,1,921.37,3,1,3,313,🛒 Occasional Shoppers
15577.0,151,3,258.88,1,3,1,131,🛒 Occasional Shoppers
15578.0,162,1,127.1,1,1,1,111,⚠️ At-Risk / Lost
15579.0,69,2,327.6,2,2,2,222,🛒 Occasional Shoppers
15581.0,121,13,3675.77,2,4,4,244,🛒 Occasional Shoppers
15582.0,25,3,682.9100000000001,3,3,3,333,🔄 Loyal Regulars
15584.0,24,4,720.86,3,3,3,333,🔄 Loyal Regulars
15585.0,177,1,455.3,1,1,2,112,⚠️ At-Risk / Lost
15587.0,50,4,913.6800000000001,3,3,3,333,🔄 Loyal Regulars
15589.0,256,3,478.53000000000003,1,3,2,132,🛒 Occasional Shoppers
15592.0,47,1,388.58,3,1,2,312,🛒 Occasional Shoppers
15593.0,71,1,199.8,2,1,1,211,⚠️ At-Risk / Lost
15594.0,16,5,1771.78,4,4,4,444,🏆 High-Value Champions
15596.0,101,5,1406.59,2,4,3,243,🛒 Occasional Shoppers
15597.0,35,1,324.57,3,1,2,312,🛒 Occasional Shoppers
15598.0,53,1,240.68,2,1,1,211,⚠️ At-Risk / Lost
15599.0,27,2,761.74,3,2,3,323,🛒 Occasional Shoppers
15601.0,11,14,6776.56,4,4,4,444,🏆 High-Value Champions
15602.0,8,9,1297.8700000000001,4,4,3,443,🏆 High-Value Champions
15603.0,79,1,48.480000000000004,2,1,1,211,⚠️ At-Risk / Lost
15604.0,52,1,216.39,2,1,1,211,⚠️ At-Risk / Lost
15605.0,36,5,1198.23,3,4,3,343,🔄 Loyal Regulars
15606.0,61,9,2920.16,2,4,4,244,🛒 Occasional Shoppers
15607.0,337,1,104.76,1,1,1,111,⚠️ At-Risk / Lost
15608.0,28,4,1093.68,3,3,3,333,🔄 Loyal Regulars
15609.0,184,1,298.48,1,1,1,111,⚠️ At-Risk / Lost
15610.0,52,1,112.46000000000001,2,1,1,211,⚠️ At-Risk / Lost
15611.0,10,13,1591.45,4,4,3,443,🏆 High-Value Champions
15612.0,36,2,195.15,3,2,1,321,🛒 Occasional Shoppers
15615.0,10,23,10399.74,4,4,4,444,🏆 High-Value Champions
15618.0,33,4,776.851,3,3,3,333,🔄 Loyal Regulars
15619.0,11,1,336.40000000000003,4,1,2,412,🛒 Occasional Shoppers
15620.0,57,3,1553.18,2,3,3,233,🛒 Occasional Shoppers
15621.0,4,4,1293.03,4,3,3,433,🔄 Loyal Regulars
15622.0,43,9,3709.56,3,4,4,344,🏆 High-Value Champions
15623.0,141,1,301.03,2,1,1,211,⚠️ At-Risk / Lost
